"","Year","State_code","State","Population","Mechanism","pol_ubc","pol_vmisd","pol_mayissue","Age.Adjusted.Rate","logy","ur","law.officers","law.officers.pc","vcrime","vcrime.pc","alcc.pc","incarc","incarc.pc"
"486",2010,"MT","Montana",989400,"Firearm",0,0,0,15.57,2.74534598584591,7.18333333333333,2941,297.250859106529,2708,273.701233070548,2.9835,1635,165.25166767738
"487",2010,"NC","North Carolina",9535762,"Firearm",0,0,0,11.57,2.44841554120559,10.7166666666667,32755,343.496408572278,34205,358.702324995108,1.9992,40375,423.406121083978
"488",2010,"ND","North Dakota",672575,"Firearm",0,1,0,9.56,2.25758772706331,3.69166666666667,1840,273.57543768353,1538,228.67338215069,2.9336,1416,210.534141173847
"489",2010,"NE","Nebraska",1826311,"Firearm",0,0,0,8.16,2.09924416897602,4.7,NA,NA,5039,275.911386395855,2.2819,4608,252.31190087559
"490",2010,"NH","New Hampshire",1316457,"Firearm",0,0,0,8.22,2.10657020906809,6.08333333333333,3409,258.952628152686,2191,166.431565937968,4.4989,2617,198.79114927415
"491",2010,"NJ","New Jersey",8791959,"Firearm",0,1,1,5.2,1.64865862558738,9.65833333333333,39996,454.915679201871,26684,303.504600055574,2.353,21647,246.213614053478
"492",2010,"NM","New Mexico",2059199,"Firearm",0,0,0,14.84,2.69732623773923,7.775,6030,292.832310039001,12007,583.090803754275,2.2774,3754,182.303895835225
"493",2010,"NV","Nevada",2700683,"Firearm",0,0,0,14.49,2.67345875633259,13.7333333333333,9873,365.574189936398,17771,658.018730817353,3.3044,12192,451.44135761213
"494",2010,"NY","New York",19378117,"Firearm",0,1,1,5.07,1.62334081760309,8.71666666666667,83394,430.351411336819,75624,390.254636196076,2.0857,56420,291.153160030977
"495",2010,"OH","Ohio",11536763,"Firearm",0,0,0,9.95,2.2975725511705,10.2666666666667,28010,242.789073503547,35827,310.546381164283,2.0155,48671,421.877436504503
"496",2010,"OK","Oklahoma",3751582,"Firearm",0,0,0,14.31,2.66095859356836,6.5,11667,310.988804189806,17905,477.265324335174,1.9196,18128,483.209483359287
"497",2010,"OR","Oregon",3831083,"Firearm",0,1,0,11.33,2.42745407503992,10.6916666666667,10195,266.112741488503,9552,249.328975644746,2.5089,13859,361.751494290257
"498",2010,"PA","Pennsylvania",12702891,"Firearm",1,1,0,10.11,2.31352503303238,8.16666666666667,29476,232.041666735549,45959,361.799530516321,2.304,47072,370.561315530457
"499",2010,"RI","Rhode Island",1052970,"Firearm",1,0,1,4.6,1.52605630349505,11.625,3164,300.48339458864,2680,254.518172407571,2.5442,3159,300.008547252058
"500",2010,"SC","South Carolina",4625358,"Firearm",0,0,0,13.92,2.63332665490627,11.3,14030,303.327872134438,27658,597.964525124326,2.3121,22992,497.085847192801
"501",2010,"SD","South Dakota",814198,"Firearm",0,1,0,9.23,2.22245904851476,4.90833333333333,2411,296.119617095596,2173,266.888398153766,2.691,3388,416.114999054284
"502",2010,"TN","Tennessee",6346281,"Firearm",0,0,0,14.42,2.6686161318568,9.825,25669,404.47310795094,38550,607.442374518241,1.8773,14917,235.051048007487
"503",2010,"TX","Texas",25146072,"Firearm",0,0,0,10.93,2.39151130218845,8.19166666666667,89897,357.499175219096,111982,445.326013541996,2.2292,141087,561.069736855919
"504",2010,"UT","Utah",2763891,"Firearm",0,0,0,12.16,2.49815187653802,7.93333333333333,6987,252.795786809248,5872,212.454109080278,1.3491,5442,196.896332018882
"505",2010,"VA","Virginia",8001046,"Firearm",0,0,0,10.69,2.36930872503695,7.29166666666667,23390,292.336776966412,16808,210.072533016308,2.1249,30351,379.33790156937
"506",2010,"VT","Vermont",625727,"Firearm",0,0,0,10.21,2.32336763217657,6.31666666666667,1516,242.278182018676,813,129.928866742205,2.7974,1517,242.43799612291
"507",2010,"WA","Washington",6724540,"Firearm",0,0,0,8.92,2.18829594659192,9.13333333333333,14555,216.446031996241,20984,312.05108453515,2.253,17028,253.22178171295
"508",2010,"WI","Wisconsin",5687285,"Firearm",0,0,1,8.57,2.14826773260969,8.5,19423,341.516206766498,14012,246.374148649136,2.937,21983,386.52889735612
"509",2010,"WV","West Virginia",1853008,"Firearm",0,1,0,14.23,2.65535241210176,8.63333333333333,4415,238.261248737188,5528,298.325749268217,1.7751,5072,273.717112932054
"510",2010,"WY","Wyoming",563775,"Firearm",0,0,0,15.53,2.7427736371606,6.94166666666667,1962,348.011174670746,1109,196.709680280254,2.6561,1875,332.579486497273
"511",2011,"AK","Alaska",722349,"Firearm",0,0,0,17.01,2.83380140640777,7.73333333333333,1990,275.490102429712,4386,607.185723244581,2.8594,4528,626.843810955646
"512",2011,"AL","Alabama",4799642,"Firearm",0,0,1,15.99,2.77196352684586,9.58333333333333,16185,337.212650443512,19867,413.926705366775,1.9842,26268,547.290818773567
"513",2011,"AR","Arkansas",2941038,"Firearm",0,0,0,16,2.77258872223978,7.90833333333333,9074,308.530525617146,14013,476.464431945456,1.719,14090,479.082555206699
"514",2011,"AZ","Arizona",6473416,"Firearm",0,0,0,14.68,2.68648602318637,9.43333333333333,20759,320.68076576571,26392,407.698192113716,2.3878,33492,517.377532974862
"515",2011,"CA","California",37636311,"Firearm",1,1,1,7.77,2.05027016437956,11.8916666666667,116993,310.851400925027,153151,406.923515963082,2.2526,147578,392.116007331324
"516",2011,"CO","Colorado",5121900,"Firearm",0,0,0,10.91,2.38967979984498,8.69166666666667,16700,326.050879556415,15930,311.017395888245,2.7247,17559,342.821999648568
"517",2011,"CT","Connecticut",3588632,"Firearm",1,1,1,5.84,1.76473079684014,9.01666666666667,10254,285.735622933753,9760,271.969931717713,2.3515,17022,474.331165747839
"518",2011,"DC","District of Columbia",620290,"Firearm",NA,NA,NA,11.68,2.45787797740008,10.1916666666667,4919,793.016169856035,5096,821.551209917942,3.8254,NA,NA
"519",2011,"DE","Delaware",907590,"Firearm",0,1,1,8.13,2.09556092355972,7.60833333333333,3118,343.547196421292,5096,561.487015061867,3.5505,6546,721.250785046111
"520",2011,"FL","Florida",19055607,"Firearm",0,0,0,11.91,2.47737838336721,10,71949,377.573907774231,97214,510.159555662541,2.5706,89034,467.232557850296
"521",2011,"GA","Georgia",9803630,"Firearm",0,0,0,12.54,2.52892353520477,10.1583333333333,34432,351.216845188976,36213,369.383585467832,1.9827,47229,481.750127248784
"522",2011,"HI","Hawaii",1379562,"Firearm",0,1,1,3.42,1.22964055107451,6.83333333333333,3733,270.59313028338,3445,249.716939144453,2.5133,3687,267.258738643135
"523",2011,"IA","Iowa",3066772,"Firearm",0,0,0,7.14,1.96571277635149,5.65,7573,246.937170418929,7839,255.610785542584,2.3649,9115,297.218052075603
"524",2011,"ID","Idaho",1584272,"Firearm",0,0,0,12.33,2.51203531717625,8.16666666666667,4251,268.325136087743,3167,199.902541987739,2.1765,5138,324.312996758132
"525",2011,"IL","Illinois",12867783,"Firearm",0,1,1,8.54,2.14476100780048,9.75833333333333,46335,360.085338709862,53742,417.647702016734,2.3503,48427,376.342995526114
"526",2011,"IN","Indiana",6517250,"Firearm",0,0,0,9.7,2.27212588550934,8.90833333333333,15943,244.627718746404,21313,327.024435152864,2.0221,24450,375.15823391768
"527",2011,"KS","Kansas",2869677,"Firearm",0,0,0,11.36,2.43009841329301,6.38333333333333,10058,350.492407333648,10098,351.886292429427,1.8989,9256,322.545011163277
"528",2011,"KY","Kentucky",4370817,"Firearm",0,0,0,13.83,2.62684014567667,9.375,9063,207.352538438466,10314,235.974189722425,1.792,11951,273.42714188217
"529",2011,"LA","Louisiana",4576244,"Firearm",0,0,0,18.76,2.93172694357808,7.43333333333333,20593,449.997858505796,24867,543.393228158289,2.5723,15893,347.293544662391
"530",2011,"MA","Massachusetts",6614218,"Firearm",0,1,1,3.69,1.30562645805244,7.225,19771,298.916667095037,28048,424.056177162591,2.5407,11467,173.368945504971
"531",2011,"MD","Maryland",5840241,"Firearm",1,1,1,9.21,2.22028985026722,7.31666666666667,20453,350.208150656797,28418,486.589508891842,2.1939,22923,392.500925903571
"532",2011,"ME","Maine",1328473,"Firearm",0,1,0,9.5,2.2512917986065,7.725,2835,213.402906946547,1612,121.342323103292,2.6043,1978,148.892751301682
"533",2011,"MI","Michigan",9883053,"Firearm",0,0,0,11.79,2.46725171454928,10.0083333333333,23765,240.462132500959,43114,436.241715996059,2.2504,42904,434.116866518878
"534",2011,"MN","Minnesota",5346620,"Firearm",0,1,0,7.19,1.97269117173296,6.525,13409,250.793959548275,12248,229.079306178483,2.4703,9309,174.109998466321
"535",2011,"MO","Missouri",6011182,"Firearm",0,0,0,13.99,2.63834278867739,8.64166666666667,20158,335.341701515609,26522,441.211062982289,2.447,30969,515.189857834948
"536",2011,"MS","Mississippi",2979147,"Firearm",0,0,0,17.9,2.88480071284671,9.775,6216,208.650328432937,7777,261.047877127245,2.2201,10721,359.868109898572
"537",2011,"MT","Montana",997518,"Firearm",0,0,0,16.34,2.79361608943186,6.625,3022,302.951926682025,2726,273.278276682727,2.9748,1707,171.124731583791
"538",2011,"NC","North Carolina",9658913,"Firearm",0,0,0,11.73,2.46214966266538,10.2333333333333,33061,342.28489272033,32923,340.856160522411,2.0108,39662,410.625916187463
"539",2011,"ND","North Dakota",685526,"Firearm",0,1,0,8.87,2.18267479632149,3.35833333333333,1864,271.907994736888,1675,244.33792445509,3.1767,1385,202.034642012119
"540",2011,"NE","Nebraska",1840914,"Firearm",0,0,0,8.9,2.18605127673809,4.4,NA,NA,4604,250.0931602454,2.2849,4657,252.972164913733
"541",2011,"NH","New Hampshire",1320444,"Firearm",0,0,0,6.36,1.85002837735203,5.45,3473,263.017591052707,2848,215.685027157532,4.7592,2423,183.498883708813
"542",2011,"NJ","New Jersey",8828552,"Firearm",0,1,1,5.52,1.708377860289,9.375,36854,417.441048090332,26823,303.821056952488,2.3655,20755,235.089514112847
"543",2011,"NM","New Mexico",2080707,"Firearm",0,0,0,14.82,2.69597761986794,7.21666666666667,6181,297.062488855951,11746,564.519656059215,2.3466,3834,184.264290935725
"544",2011,"NV","Nevada",2713114,"Firearm",0,0,0,13.66,2.61447185414264,13.3166666666667,8325,306.842985587778,15313,564.406803400078,3.3528,12159,448.156620031447
"545",2011,"NY","New York",19499921,"Firearm",0,1,1,4.92,1.59330853050422,8.35833333333333,81888,419.940162834506,76694,393.304157488638,2.1107,55196,283.05755700241
"546",2011,"OH","Ohio",11545735,"Firearm",0,0,0,10.51,2.35232718488886,8.81666666666667,30002,259.853530329598,34718,300.699782213952,2.0173,47957,415.365500767166
"547",2011,"OK","Oklahoma",3788824,"Firearm",0,0,0,16.54,2.80578168959555,5.59166666666667,11978,316.140311611202,17099,451.300984157617,1.9228,17724,467.796867840786
"548",2011,"OR","Oregon",3872672,"Firearm",0,1,0,10.4,2.34180580614733,9.60833333333333,31063,802.107692053445,9559,246.832161360425,2.5913,13728,354.483932540633
"549",2011,"PA","Pennsylvania",12747052,"Firearm",1,1,0,11,2.39789527279837,7.74166666666667,31692,248.622191232922,45550,357.337524001628,2.327,48515,380.597804104039
"550",2011,"RI","Rhode Island",1053829,"Firearm",1,0,1,3.01,1.10194007876078,11.0166666666667,3091,293.311343680996,2566,243.493014521331,2.5512,3032,287.712712404005
"551",2011,"SC","South Carolina",4672655,"Firearm",0,0,0,14.8,2.69462718077007,10.45,15689,335.762002544592,27574,590.114185618241,2.3121,22343,478.164983291084
"552",2011,"SD","South Dakota",823740,"Firearm",0,1,0,8.4,2.12823170584927,4.6,2833,343.919197805133,2085,253.113846602083,2.7697,3551,431.082623157793
"553",2011,"TN","Tennessee",6400298,"Firearm",0,0,0,14.39,2.66653352089928,9.10833333333333,25784,402.856242006232,38515,601.768855137683,2.0355,14684,229.426817313819
"554",2011,"TX","Texas",25645504,"Firearm",0,0,0,10.27,2.32922702394047,8.01666666666667,89839,350.310916096638,103604,403.985041588576,2.2672,141353,551.180433030289
"555",2011,"UT","Utah",2814797,"Firearm",0,0,0,12.09,2.4923786646267,7.05833333333333,6965,247.442355523329,5497,195.289393871032,1.3582,5294,188.077506122111
"556",2011,"VA","Virginia",8102437,"Firearm",0,0,0,10.39,2.34084380511114,6.54166666666667,23510,290.159614940542,15710,193.892282038108,2.1209,28962,357.448012246192
"557",2011,"VT","Vermont",627197,"Firearm",0,0,0,11.66,2.45616418092235,5.56666666666667,1515,241.550900275352,914,145.727737855889,2.8514,1531,244.101932885521
"558",2011,"WA","Washington",6827479,"Firearm",0,0,0,8.84,2.17928687664955,8.525,14317,209.696727005678,19989,292.772778942271,2.2471,17109,250.590298410292
"559",2011,"WI","Wisconsin",5705840,"Firearm",0,0,0,7.71,2.04251818757524,7.53333333333333,18968,332.431333510929,14130,247.641013417832,2.986,22352,391.738990227556
"560",2011,"WV","West Virginia",1856606,"Firearm",0,1,0,14.43,2.66930937278578,7.825,4417,237.907235029942,5410,291.391926989356,1.779,5149,277.33401701815
"561",2011,"WY","Wyoming",567491,"Firearm",0,0,0,16.75,2.81839825827108,6.13333333333333,2207,388.904846068043,1227,216.214882702986,2.6602,1917,337.802714051853
"562",2012,"AK","Alaska",730810,"Firearm",0,0,0,17.72,2.87469394517693,7.25,1968,269.290239597159,4382,599.608653411968,2.8324,4575,626.017706380591
"563",2012,"AL","Alabama",4816632,"Firearm",0,0,1,16.98,2.8320361808832,8.15833333333333,12745,264.60398054076,21351,443.276546765458,2.003,26230,544.571393455012
"564",2012,"AR","Arkansas",2952876,"Firearm",0,0,0,16.51,2.80396625793204,7.26666666666667,9148,309.799666494631,13677,463.175561723554,1.8041,14043,475.570257606483
"565",2012,"AZ","Arizona",6556344,"Firearm",0,0,0,14.1,2.64617479738412,8.35,22999,350.79001345872,27719,422.781354974663,2.4311,33578,512.145183352185
"566",2012,"CA","California",37944551,"Firearm",1,1,1,7.91,2.06812778177956,10.525,117269,309.053597708931,159060,419.190623707736,2.3561,132935,350.340158195573
"567",2012,"CO","Colorado",5193660,"Firearm",0,0,0,12.43,2.52011290552262,8,17270,332.520804211288,15799,304.197810407304,2.7555,16389,315.557814720255
"568",2012,"CT","Connecticut",3595211,"Firearm",1,1,1,6.4,1.85629799036563,8.35833333333333,10271,285.685596756352,10066,279.983567028472,2.3845,16347,454.688194934873
"569",2012,"DC","District of Columbia",635737,"Firearm",NA,NA,NA,9.16,2.21484617868604,8.975,4976,782.713606412715,4992,785.230370420473,3.8438,NA,NA
"570",2012,"DE","Delaware",915518,"Firearm",0,1,1,10.54,2.35517754311322,7.06666666666667,3129,341.773728097099,4992,545.265084902755,3.5933,6730,735.102969029555
"571",2012,"FL","Florida",19302016,"Firearm",0,0,0,12.15,2.49732916978656,8.66666666666667,65683,340.290879460467,93078,482.219059397733,2.7478,88134,456.605154611829
"572",2012,"GA","Georgia",9903580,"Firearm",0,0,0,12.79,2.54866361559075,9.04166666666667,34769,351.075065784292,37092,374.531230120825,1.9852,47278,477.382926174171
"573",2012,"HI","Hawaii",1395199,"Firearm",0,1,1,3.36,1.21194097397511,5.9,3720,266.628631471209,3357,240.610837593777,2.5334,3661,262.399844036585
"574",2012,"IA","Iowa",3076844,"Firearm",0,0,0,6.98,1.94304891677428,5.05833333333333,7375,239.693660127065,8118,263.841780733765,2.4017,8735,283.89479609626
"575",2012,"ID","Idaho",1595910,"Firearm",0,0,0,13.1,2.57261223020711,7.4,4265,267.245646684337,3318,207.906460890652,2.2007,4990,312.67427361192
"576",2012,"IL","Illinois",12883029,"Firearm",0,1,1,8.97,2.1938856760707,9.05,45503,353.201098903061,52786,409.732835344856,2.3549,49348,383.046564592845
"577",2012,"IN","Indiana",6538989,"Firearm",0,0,0,12.16,2.49815187653802,8.225,12032,184.003979820122,22237,340.067860643289,2.0839,23783,363.710659247171
"578",2012,"KS","Kansas",2886024,"Firearm",0,0,0,13.06,2.56955412384829,5.71666666666667,9675,335.236297411248,10207,353.669962550554,1.9497,9422,326.469911546127
"579",2012,"KY","Kentucky",4387865,"Firearm",0,0,0,14.67,2.68580459215489,8.2,9729,221.725144233015,9651,219.947514337839,1.8685,12186,277.720485931085
"580",2012,"LA","Louisiana",4602067,"Firearm",0,0,0,18.42,2.91343703082716,6.76666666666667,19364,420.767450799825,22350,485.651338844046,2.5942,15645,339.955937190832
"581",2012,"MA","Massachusetts",6664269,"Firearm",0,1,1,3.37,1.21491274436427,6.7,19282,289.334058994317,26926,404.035311299709,2.5628,11127,166.965048979866
"582",2012,"MD","Maryland",5888375,"Firearm",1,1,1,9.83,2.28543893415908,6.86666666666667,20117,341.639246821067,27713,470.639183136264,2.205,21783,369.93228182648
"583",2012,"ME","Maine",1328094,"Firearm",0,1,0,9.02,2.19944433407453,7.19166666666667,2826,212.786143149506,1600,120.473400226189,2.6499,1977,148.859945154485
"584",2012,"MI","Michigan",9898289,"Firearm",0,0,0,12.23,2.50389194969908,9.05833333333333,23165,234.030346052737,44261,447.158089645594,2.2705,43594,440.419551298209
"585",2012,"MN","Minnesota",5377500,"Firearm",0,1,0,6.95,1.9387416595767,5.65,13476,250.599721059972,12320,229.102742910274,2.707,9421,175.192933519293
"586",2012,"MO","Missouri",6026027,"Firearm",0,0,0,14.49,2.67345875633259,7.19166666666667,19487,323.380562350617,26799,444.72087496455,2.4221,31205,517.83704254893
"587",2012,"MS","Mississippi",2984599,"Firearm",0,0,0,18.3,2.90690105984738,8.825,5662,189.707227001014,7556,253.166338258506,2.2376,11457,383.870664032254
"588",2012,"MT","Montana",1004168,"Firearm",0,0,0,16.64,2.81180943539306,5.8,2405,239.501756678165,2774,276.248595852487,3.074,1677,167.00392762964
"589",2012,"NC","North Carolina",9751810,"Firearm",0,0,0,11.67,2.45702144629846,9.51666666666667,33353,342.018558606043,33985,348.499406776793,2.0387,37378,383.292947668176
"590",2012,"ND","North Dakota",702227,"Firearm",0,1,0,10.42,2.34372703632522,2.93333333333333,1968,280.251257784164,1698,241.802152295483,3.4241,1413,201.216985390764
"591",2012,"NE","Nebraska",1853691,"Firearm",0,0,0,9.09,2.20717490818939,3.88333333333333,NA,NA,4750,256.245512331883,2.3149,4721,254.681066046067
"592",2012,"NH","New Hampshire",1324677,"Firearm",0,0,0,8.06,2.08691355651854,5.46666666666667,3433,259.157515379221,2826,213.335024311587,4.6364,2568,193.858578355327
"593",2012,"NJ","New Jersey",8845671,"Firearm",0,1,1,5.1,1.62924053973028,9.38333333333333,37902,428.480778903036,25339,286.456505108544,2.3969,20333,229.863850916454
"594",2012,"NM","New Mexico",2087715,"Firearm",0,0,0,15.42,2.73566536813518,6.96666666666667,6023,288.497232620353,11544,552.949037584153,2.3564,3641,174.401199397427
"595",2012,"NV","Nevada",2744670,"Firearm",0,0,0,12.84,2.55256529826182,11.6083333333333,9447,344.194384024309,16639,606.229528504338,3.2843,12594,458.852976860606
"596",2012,"NY","New York",19574362,"Firearm",0,1,1,4.8,1.56861591791385,8.625,79415,405.709263985207,78852,402.833052745218,2.1708,54058,276.16736627227
"597",2012,"OH","Ohio",11550971,"Firearm",0,0,0,10.81,2.38047163165112,7.40833333333333,19288,166.981632972674,34349,297.368939806013,2.0331,45529,394.157339673002
"598",2012,"OK","Oklahoma",3819320,"Firearm",0,0,0,16.12,2.78006073707848,5.11666666666667,12445,325.843343841312,17882,468.198527486568,1.9369,17947,469.900401118524
"599",2012,"OR","Oregon",3900102,"Firearm",0,1,0,10.79,2.37861977927004,8.80833333333333,9918,254.30104135738,9547,244.788469634897,2.6608,14123,362.118734330538
"600",2012,"PA","Pennsylvania",12769123,"Firearm",1,1,0,11.11,2.40784560365154,7.65833333333333,30203,236.531514341275,44677,349.883073410758,2.341,49009,383.808660939361
"601",2012,"RI","Rhode Island",1054893,"Firearm",1,0,1,4.1,1.41098697371026,10.2166666666667,3045,288.654868313658,2621,248.461218341576,2.5779,3042,288.370479280837
"602",2012,"SC","South Carolina",4719027,"Firearm",0,0,0,15.17,2.71931979336044,9.03333333333333,15228,322.693640023674,26142,553.970129859397,2.3204,21867,463.379421223909
"603",2012,"SD","South Dakota",833859,"Firearm",0,1,0,9.59,2.26072088889535,4.05833333333333,2789,334.469016944112,2678,321.15741390331,2.7623,3581,429.449103505509
"604",2012,"TN","Tennessee",6455752,"Firearm",0,0,0,14.93,2.7033726115511,7.95833333333333,26268,406.892953756588,40813,632.195908393011,1.9997,14652,226.960391291363
"605",2012,"TX","Texas",26084120,"Firearm",0,0,0,10.63,2.36368019235386,6.70833333333333,72877,279.392212579915,105327,403.797406237972,2.2786,136578,523.605933418494
"606",2012,"UT","Utah",2854146,"Firearm",0,0,0,12.4,2.51769647261099,4.775,7042,246.72879383185,5887,206.261347527422,1.3747,5309,186.010106000184
"607",2012,"VA","Virginia",8187456,"Firearm",0,0,0,10.05,2.30757263450508,5.95,23625,288.551169007809,15354,187.530778791361,2.1256,28149,343.806427784162
"608",2012,"VT","Vermont",626361,"Firearm",0,0,0,8.83,2.17815501461587,4.81666666666667,1677,267.736975961147,883,140.973017157837,2.9241,1530,244.268081825018
"609",2012,"WA","Washington",6898599,"Firearm",0,0,0,9.56,2.25758772706331,7.64166666666667,14212,206.012844057177,20336,294.784491749702,2.2534,16919,245.252695511074
"610",2012,"WI","Wisconsin",5720825,"Firearm",0,0,0,8.28,2.11384296839717,6.925,18638,325.792171583644,16085,281.165740955194,3.0197,22401,391.569397770426
"611",2012,"WV","West Virginia",1857446,"Firearm",0,1,0,14.83,2.69665215614984,7.25833333333333,4475,240.92221254346,5873,316.186850115696,1.8033,5335,287.22234724455
"612",2012,"WY","Wyoming",576656,"Firearm",0,0,0,20.12,3.00171434523154,5.5,2074,359.659831858162,1147,198.905413279321,2.7329,1951,338.329957548348
"613",2013,"AK","Alaska",737626,"Firearm",0,0,0,19.53,2.97195174488859,6.99166666666667,1937,262.599203390336,5332,722.859552130755,2.7527,5054,685.171075856871
"614",2013,"AL","Alabama",4831586,"Firearm",0,0,0,17.51,2.86277214629776,7.325,14173,293.340530417962,21937,454.033106313331,1.9925,26271,543.734500431121
"615",2013,"AR","Arkansas",2960459,"Firearm",0,0,0,16.69,2.81480973767374,7.04166666666667,9250,312.45154889833,14682,495.93660982976,1.8038,14295,482.86431259477
"616",2013,"AZ","Arizona",6634690,"Firearm",0,0,0,14.01,2.63977136034892,7.81666666666667,21192,319.412059945529,29565,445.612379779613,2.3534,34626,521.893261026514
"617",2013,"CA","California",38253768,"Firearm",1,1,1,7.7,2.04122032885964,9.03333333333333,117322,306.693970643624,160457,419.454104495013,2.3362,134339,351.178477372477
"618",2013,"CO","Colorado",5270774,"Firearm",1,0,0,11.48,2.44060639089142,6.75,17438,330.843249966703,18123,343.839443694607,2.8088,16286,308.986877449118
"619",2013,"CT","Connecticut",3595792,"Firearm",1,1,1,4.45,1.49290409617815,7.95,10349,287.80863854194,9995,277.963797683514,2.3718,16594,461.483867809929
"620",2013,"DC","District of Columbia",651559,"Firearm",NA,NA,NA,8.48,2.13771044980381,8.43333333333333,5065,777.36628609228,4870,747.438067772834,3.8272,NA,NA
"621",2013,"DE","Delaware",924062,"Firearm",1,1,1,10.39,2.34084380511114,6.60833333333333,3168,342.83413883484,4870,527.020914181083,3.5991,6798,735.664922916428
"622",2013,"FL","Florida",19551678,"Firearm",0,0,0,11.82,2.46979301197795,7.53333333333333,67860,347.080184115143,95786,489.911914465858,2.748,89139,455.914832476271
"623",2013,"GA","Georgia",9975592,"Firearm",0,0,0,12.58,2.53210825127229,8.14166666666667,29070,291.411276644033,38978,390.733702821848,1.9758,45801,459.130646080954
"624",2013,"HI","Hawaii",1408822,"Firearm",0,1,1,2.58,0.947789398933526,4.75833333333333,3658,259.649551185317,3919,278.175667330578,2.5555,3752,266.321792249127
"625",2013,"IA","Iowa",3093935,"Firearm",0,0,0,8.03,2.08318452795867,4.725,7747,250.393107806079,9275,299.780053556393,2.3356,8707,281.421555397899
"626",2013,"ID","Idaho",1612053,"Firearm",0,0,0,14.12,2.6475922320651,6.81666666666667,4272,265.00369404728,3958,245.525426273206,2.1995,4474,277.534299430602
"627",2013,"IL","Illinois",12895778,"Firearm",0,1,0,8.52,2.14241634084122,9.075,14557,112.881906000553,55129,427.496503119083,2.3304,48653,377.278517046432
"628",2013,"IN","Indiana",6570575,"Firearm",0,0,0,13.03,2.56725439113675,7.5,9703,147.67352933343,24893,378.855731804294,2.0859,28495,433.67589594518
"629",2013,"KS","Kansas",2894306,"Firearm",0,0,0,11.18,2.41412646772695,5.3,9249,319.558471011704,10814,373.630155208192,1.8841,9515,328.74892979526
"630",2013,"KY","Kentucky",4406906,"Firearm",0,0,0,13.53,2.6049094421827,7.91666666666667,9120,206.947913116368,10059,228.255379170783,1.8479,12141,275.499409336165
"631",2013,"LA","Louisiana",4626040,"Firearm",0,0,0,19.1,2.94968833505258,6.41666666666667,10987,237.50335059792,24881,537.846624758973,2.5845,15636,337.999671425236
"632",2013,"MA","Massachusetts",6715158,"Firearm",0,1,1,3.05,1.11514159061932,6.64166666666667,19651,292.636450251803,28848,429.595253008194,2.5542,10622,158.179450133564
"633",2013,"MD","Maryland",5925197,"Firearm",1,1,1,9.64,2.26592110862245,6.51666666666667,22726,383.548428853927,29030,489.941515868586,2.1767,21676,365.827499068807
"634",2013,"ME","Maine",1328543,"Firearm",0,1,0,10.8,2.37954613413017,6.68333333333333,2806,211.208820489815,2103,158.293709725617,2.6938,2073,156.035596890729
"635",2013,"MI","Michigan",9914802,"Firearm",0,0,0,11.93,2.47905623610982,8.725,22669,228.637949603028,48638,490.55946856024,2.2322,43704,440.795489410681
"636",2013,"MN","Minnesota",5414722,"Firearm",0,1,0,7.65,2.03470564783844,5.04166666666667,13348,246.513117386267,14049,259.459303727874,2.7248,9391,173.434573372373
"637",2013,"MO","Missouri",6042989,"Firearm",0,0,0,14.34,2.66305283517147,6.775,20093,332.501018949397,27526,455.503063136471,2.4435,31499,521.248673462752
"638",2013,"MS","Mississippi",2989839,"Firearm",0,0,0,17.66,2.87130219517581,8.49166666666667,4629,154.82439020964,8812,294.731589226042,2.2444,11197,374.501770831138
"639",2013,"MT","Montana",1014158,"Firearm",0,0,0,16.77,2.81959157583512,5.34166666666667,2542,250.651279189239,3283,323.716817300657,3.0722,1666,164.274205794363
"640",2013,"NC","North Carolina",9846717,"Firearm",0,0,0,12.13,2.49568172295596,7.73333333333333,33505,340.265694647262,34914,354.575032470213,2.0386,37176,377.547156072425
"641",2013,"ND","North Dakota",723149,"Firearm",0,1,0,11.67,2.45702144629846,2.89166666666667,1992,275.461903425159,2251,311.277482233952,3.387,1257,173.823098697502
"642",2013,"NE","Nebraska",1865813,"Firearm",0,0,0,9.07,2.20497226412705,3.675,NA,NA,5514,295.528008433857,2.317,5012,268.62284698413
"643",2013,"NH","New Hampshire",1327272,"Firearm",0,0,0,6.47,1.86717610851281,5.25,3432,258.57548415095,3653,275.226178206125,4.6653,2623,197.623395958025
"644",2013,"NJ","New Jersey",8857821,"Firearm",0,1,1,5.75,1.74919985480926,8.375,31952,360.720768685662,26205,295.840252360033,2.371,19528,220.460539900276
"645",2013,"NM","New Mexico",2092833,"Firearm",0,0,0,15.39,2.73371794785079,6.90833333333333,776,37.0789260299317,14002,669.045260658638,2.3441,3783,180.759764395917
"646",2013,"NV","Nevada",2776956,"Firearm",0,0,0,13.8,2.62466859216316,9.96666666666667,8812,317.325877687655,17815,641.529790173125,3.3222,12789,460.540246226444
"647",2013,"NY","New York",19626488,"Firearm",1,1,1,4.18,1.43031124653666,7.79166666666667,80143,408.341013430421,79494,405.034257784684,2.2151,53312,271.632907527827
"648",2013,"OH","Ohio",11579692,"Firearm",0,0,0,10.97,2.39516427428714,7.45833333333333,16934,146.238777335356,36838,318.125905248602,2.0431,46224,399.181601721358
"649",2013,"OK","Oklahoma",3853891,"Firearm",0,0,0,16.46,2.80093319524892,5.11666666666667,12216,316.978347337794,18704,485.327685707769,1.9268,18313,475.182095186397
