Year,State,State_code,State_num_code,Population,firearm.deaths.pc,Region,pol_ubc,pol_vmisd,pol_mayissue,ur,law.officers.pc,vcrime.pc,homi.pc,alcc.pc,incarc.pc,prop18.24
2012,Montana,MT,30,1004168,16.64,West,0,0,0,5.8,239.5017567,276.2485959,2.88796297,3.074,167.0039276,9.80640238
2012,Nebraska,NE,31,1853691,9.09,Midwest,0,0,0,3.883333333,NA,256.2455123,2.80521403,2.3149,254.681066,10.01660279
2012,Nevada,NV,32,2744670,12.84,West,0,0,0,11.60833333,344.194384,606.2295285,4.517847319,3.2843,458.8529769,9.140538106
2012,New Hampshire,NH,33,1324677,8.06,Northeast,0,0,0,5.466666667,259.1575154,213.3350243,1.132351509,4.6364,193.8585784,9.649291061
2012,New Jersey,NJ,34,8845671,5.1,Northeast,0,1,1,9.383333333,428.4807789,286.4565051,4.386326374,2.3969,229.8638509,8.866966002
2012,New Mexico,NM,35,2087715,15.42,West,0,0,0,6.966666667,288.4972326,552.9490376,5.55631396,2.3564,174.4011994,10.09634894
2012,New York,NY,36,19574362,4.8,Northeast,0,1,1,8.625,405.709264,402.8330527,3.489258041,2.1708,276.1673663,10.16555925
2012,North Carolina,NC,37,9751810,11.67,South,0,0,0,9.516666667,342.0185586,348.4994068,4.911908661,2.0387,383.2929477,9.981090266
2012,North Dakota,ND,38,702227,10.42,Midwest,0,1,0,2.933333333,280.2512578,241.8021523,3.56010236,3.4241,201.2169854,12.31516766
2012,Ohio,OH,39,11550971,10.81,Midwest,0,0,0,7.408333333,166.981633,297.3689398,4.138180245,2.0331,394.1573397,9.670598722
2012,Oklahoma,OK,40,3819320,16.12,South,0,0,0,5.116666667,325.8433438,468.1985275,5.760187677,1.9369,469.9004011,10.23089891
2012,Oregon,OR,41,3900102,10.79,West,0,1,0,8.808333333,254.3010414,244.7884696,2.333272309,2.6608,362.1187343,9.374632117
2012,Pennsylvania,PA,42,12769123,11.11,Northeast,1,1,0,7.658333333,236.5315143,349.8830734,5.536793717,2.341,383.8086609,9.936063879
2012,Rhode Island,RI,44,1054893,4.1,Northeast,1,0,1,10.21666667,288.6548683,248.4612183,2.464704951,2.5779,288.3704793,11.46895425
2012,South Carolina,SC,45,4719027,15.17,South,0,0,0,9.033333333,322.69364,553.9701299,7.0353486,2.3204,463.3794212,10.29259199
2012,South Dakota,SD,46,833859,9.59,Midwest,0,1,0,4.058333333,334.4690169,321.1574139,2.75826009,2.7623,429.4491035,10.09914032
2012,Tennessee,TN,47,6455752,14.93,South,0,0,0,7.958333333,406.8929538,632.1959084,6.196024878,1.9997,226.9603913,9.702260556
2012,Texas,TX,48,26084120,10.63,South,0,0,0,6.708333333,279.3922126,403.7974062,4.401145218,2.2786,523.6059334,10.28315649
2012,Utah,UT,49,2854146,12.4,West,0,0,0,4.775,246.7287938,206.2613475,1.821911002,1.3747,186.010106,11.46673676
2012,Vermont,VT,50,626361,8.83,Northeast,0,0,0,4.816666667,267.736976,140.9730172,1.277218728,2.9241,244.2680818,10.63058027
2012,Virginia,VA,51,8187456,10.05,South,0,0,0,5.95,288.551169,187.5307788,3.932845563,2.1256,343.8064278,9.978644069
2012,Washington,WA,53,6898599,9.56,West,0,0,0,7.641666667,206.0128441,294.7844917,3.145566223,2.2534,245.2526955,9.665860429
2012,West Virginia,WV,54,1857446,14.83,South,0,1,0,7.258333333,240.9222125,316.1868501,3.768615615,1.8033,287.2223472,9.28723143
2012,Wisconsin,WI,55,5720825,8.28,Midwest,0,0,0,6.925,325.7921716,281.165741,2.95411938,3.0197,391.5693978,9.763687159
2012,Wyoming,WY,56,576656,20.12,West,0,0,0,5.5,359.6598319,198.9054133,2.427790572,2.7329,338.3299575,10.02264426
2013,Alabama,AL,1,4831586,17.51,South,0,0,0,7.325,293.3405304,454.0331063,7.16120959,1.9925,543.7345004,10.07513125
2013,Alaska,AK,2,737626,19.53,West,0,0,0,6.991666667,262.5992034,722.8595521,4.60938199,2.7527,685.1710759,10.8060586
2013,Arizona,AZ,4,6634690,14.01,West,0,0,0,7.816666667,319.4120599,445.6123798,5.350664462,2.3534,521.893261,10.10141473
2013,Arkansas,AR,5,2960459,16.69,South,0,0,0,7.041666667,312.4515489,495.9366098,5.337010241,1.8038,482.8643126,9.841116443
2013,California,CA,6,38253768,7.7,West,1,1,1,9.033333333,306.6939706,419.4541045,4.564256258,2.3362,351.1784774,10.45930393
2013,Colorado,CO,8,5270774,11.48,West,1,0,0,6.75,330.84325,343.8394437,3.301222932,2.8088,308.9868774,9.664805795
2013,Connecticut,CT,9,3595792,4.45,Northeast,1,1,1,7.95,287.8086385,277.9637977,2.530735927,2.3718,461.4838678,9.618255717
2013,Delaware,DE,10,924062,10.39,South,1,1,1,6.608333333,342.8341388,527.0209142,4.436931721,3.5991,735.6649229,9.927499199
2013,District of Columbia,DC,11,651559,8.48,South,NA,NA,NA,8.433333333,777.3662861,747.4380678,15.80823839,3.8272,NA,12.16220578
2013,Florida,FL,12,19551678,11.82,South,0,0,0,7.533333333,347.0801841,489.9119145,4.971440303,2.748,455.9148325,9.163198243
2013,Georgia,GA,13,9975592,12.58,South,0,0,0,8.141666667,291.4112766,390.7337028,5.643775327,1.9758,459.1306461,10.12374155
2013,Hawaii,HI,15,1408822,2.58,West,0,1,1,4.758333333,259.6495512,278.1756673,2.271401213,2.5555,266.3217922,9.507734106
2013,Idaho,ID,16,1612053,14.12,West,0,0,0,6.816666667,265.003694,245.5254263,1.798948298,2.1995,277.5342994,9.731468229
2013,Illinois,IL,17,12895778,8.52,Midwest,0,1,0,9.075,112.881906,427.4965031,5.598731616,2.3304,377.278517,9.757296728
2013,Indiana,IN,18,6570575,13.03,Midwest,0,0,0,7.5,147.6735293,378.8557318,5.433314436,2.0859,433.6758959,10.23506431
2013,Iowa,IA,19,3093935,8.03,Midwest,0,0,0,4.725,250.3931078,299.7800536,1.325173283,2.3356,281.4215554,10.41724256
2013,Kansas,KS,20,2894306,11.18,Midwest,0,0,0,5.3,319.558471,373.6301552,4.042419841,1.8841,328.7489298,10.36927125
2013,Kentucky,KY,21,4406906,13.53,South,0,0,0,7.916666667,206.9479131,228.2553792,3.902965028,1.8479,275.4994093,9.822417581
2013,Louisiana,LA,22,4626040,19.1,South,0,0,0,6.416666667,237.5033506,537.8466248,10.67867982,2.5845,337.9996714,10.23337089
2013,Maine,ME,23,1328543,10.8,Northeast,0,1,0,6.683333333,211.2088205,158.2937097,1.806490268,2.6938,156.0355969,8.663796706
2013,Maryland,MD,24,5925197,9.64,South,1,1,1,6.516666667,383.5484289,489.9415159,6.480797179,2.1767,365.8274991,9.512141097
2013,Massachusetts,MA,25,6715158,3.05,Northeast,0,1,1,6.641666667,292.6364503,429.595253,2.055052167,2.5542,158.1794501,10.3970989
2013,Michigan,MI,26,9914802,11.93,Midwest,0,0,0,8.725,228.6379496,490.5594686,6.303706317,2.2322,440.7954894,10.28602153
2013,Minnesota,MN,27,5414722,7.65,Midwest,0,1,0,5.041666667,246.5131174,259.4593037,2.105371245,2.7248,173.4345734,9.373971895
2013,Mississippi,MS,28,2989839,17.66,South,0,0,0,8.491666667,154.8243902,294.7315892,7.257915894,2.2444,374.5017708,10.54889549
2013,Missouri,MO,29,6042989,14.34,Midwest,0,0,0,6.775,332.5010189,455.5030631,6.106249738,2.4435,521.2486735,9.869907784
2013,Montana,MT,30,1014158,16.77,West,0,0,0,5.341666667,250.6512792,323.7168173,2.267891196,3.0722,164.2742058,9.845604986
2013,Nebraska,NE,31,1865813,9.07,Midwest,0,0,0,3.675,NA,295.5280084,3.001372592,2.317,268.622847,10.04192938
2013,Nevada,NV,32,2776956,13.8,West,0,0,0,9.966666667,317.3258777,641.5297902,5.869736503,3.3222,460.5402462,9.048116514
2013,New Hampshire,NH,33,1327272,6.47,Northeast,0,0,0,5.25,258.5754842,275.2261782,1.582192648,4.6653,197.623396,9.729222039
2013,New Jersey,NJ,34,8857821,5.75,Northeast,0,1,1,8.375,360.7207687,295.8402524,4.560941116,2.371,220.4605399,8.916467163
2013,New Mexico,NM,35,2092833,15.39,West,0,0,0,6.908333333,37.07892603,669.0452607,5.877200904,2.3441,180.7597644,10.11875601
2013,New York,NY,36,19626488,4.18,Northeast,1,1,1,7.791666667,408.3410134,405.0342578,3.28127987,2.2151,271.6329075,10.06269884
2013,North Carolina,NC,37,9846717,12.13,South,0,0,0,7.733333333,340.2656946,354.5750325,4.702074813,2.0386,377.5471561,9.966905529
2013,North Dakota,ND,38,723149,11.67,Midwest,0,1,0,2.891666667,275.4619034,311.2774822,2.212545409,3.387,173.8230987,12.42860467
2013,Ohio,OH,39,11579692,10.97,Midwest,0,0,0,7.458333333,146.2387773,318.1259052,4.127916356,2.0431,399.1816017,9.673858248
2013,Oklahoma,OK,40,3853891,16.46,South,0,0,0,5.116666667,316.9783473,485.3276857,5.137664765,1.9268,475.1820952,10.20900993
2013,Oregon,OR,41,3924110,11.02,West,0,1,0,7.75,249.1775205,266.4043567,2.089645805,2.6613,372.1863047,9.297054813
2013,Pennsylvania,PA,42,12779538,11.1,Northeast,1,1,0,7.1,235.2510709,351.6715549,4.781080505,2.3334,386.7510703,9.851147151
2013,Rhode Island,RI,44,1055560,5.24,Northeast,1,0,1,9.475,289.5145705,285.346167,2.93682974,2.5541,300.1250521,11.30519837
2013,South Carolina,SC,45,4766469,15.2,South,0,0,0,7.425,315.7473593,539.1202586,6.39886675,2.3129,451.7809725,10.19344763
2013,South Dakota,SD,46,842751,9.98,Midwest,0,1,0,3.7,314.6836966,376.0304052,2.135862194,2.8222,426.6978028,10.04076855
2013,Tennessee,TN,47,6496943,15.4,South,0,0,0,7.725,408.8692174,610.0099693,5.156271188,1.9957,240.9594789,9.6868196
2013,Texas,TX,48,26479646,10.57,South,0,0,0,6.3,296.2917254,435.1530983,4.305193506,2.2523,531.8764458,10.26264993
2013,Utah,UT,49,2898773,12.6,West,0,0,0,4.208333333,164.7593654,259.385609,1.759365083,1.3657,185.6647623,11.48406979
2013,Vermont,VT,50,626603,9.47,Northeast,0,0,0,4.416666667,251.3553239,140.1206186,1.595906818,3.0047,251.9936866,10.72946775
2013,Virginia,VA,51,8255861,10.11,South,0,0,0,5.55,287.8682187,212.1038617,3.87603425,2.1,344.3735305,9.937222104
2013,Washington,WA,53,6966252,8.65,West,0,0,0,6.633333333,207.7874874,317.645701,2.397271876,2.2414,254.9434043,9.5687742
2013,West Virginia,WV,54,1854768,14.34,South,0,1,0,6.716666667,242.4022843,321.4418191,3.342736127,1.7976,307.747384,9.325459541
2013,Wisconsin,WI,55,5738012,9.65,Midwest,0,0,0,6.641666667,313.5057926,300.8533269,2.840705108,2.9963,391.1284954,9.819019606
2013,Wyoming,WY,56,582620,16.53,West,0,0,0,4.733333333,393.2237136,229.8238989,2.917853833,2.6685,349.4559061,10.07400511
2014,Alabama,AL,1,4843737,16.83,South,0,0,0,6.733333333,236.4909573,451.6347605,5.698079809,1.9873,529.8388414,9.925071239
2014,Alaska,AK,2,737075,19.08,West,0,0,0,6.741666667,262.9311807,704.9486145,5.562527558,2.794,777.1258013,10.67103274
2014,Arizona,AZ,4,6732873,13.45,West,0,0,0,6.791666667,338.8895053,422.8061334,4.619127674,2.3673,522.5258222,10.06334975
2014,Arkansas,AR,5,2968759,16.49,South,0,0,0,5.9,315.9569369,517.5226416,5.894718972,1.7877,513.6826533,9.788090013
2014,California,CA,6,38586706,7.4,West,1,1,1,7.566666667,307.6577721,415.8219673,4.405662406,2.3306,348.3842337,10.31188664
2014,Colorado,CO,8,5352637,12.21,West,1,0,0,4.983333333,328.2867865,346.9878492,2.802357044,2.7653,311.7528799,9.633593833
2014,Connecticut,CT,9,3595697,4.93,Northeast,1,1,1,6.616666667,290.9310768,252.1068933,2.475180751,2.362,449.620755,9.746436524
2014,Delaware,DE,10,933131,10.94,South,1,1,1,5.608333333,344.2174786,513.5398995,5.358304461,3.5976,721.2277805,9.596380432
2014,District of Columbia,DC,11,663603,11.24,South,NA,NA,NA,7.708333333,760.9971625,722.1184955,15.82271328,3.8094,NA,11.69269607
2014,Florida,FL,12,19853880,11.5,South,0,0,0,6.433333333,322.4709729,480.5156473,4.946136473,2.6211,445.6458889,8.97802575
2014,Georgia,GA,13,10071204,13.67,South,0,0,0,7.141666667,287.8007436,402.7025964,6.027084746,1.9661,445.0113412,10.03731098
2014,Hawaii,HI,15,1415335,2.69,West,0,1,1,4.233333333,266.7919609,263.541847,1.413093013,2.5866,280.1456899,9.3905572
2014,Idaho,ID,16,1632248,13.2,West,0,0,0,4.383333333,261.2960776,237.0963236,1.960486397,2.164,420.1567409,9.64329856
2014,Illinois,IL,17,12885092,9.03,Midwest,0,1,0,7.166666667,267.1692216,390.1175094,5.355025793,2.3209,374.6810655,9.701654539
2014,Indiana,IN,18,6596019,12.34,Midwest,0,0,0,5.95,181.2456877,384.7775454,5.048499709,2.0468,425.6052022,10.2128201
2014,Iowa,IA,19,3110643,7.36,Midwest,0,0,0,4.225,250.1733564,297.4626146,1.928861653,2.366,284.3463554,10.45797353
2014,Kansas,KS,20,2901861,11.28,Midwest,0,0,0,4.508333333,353.1871444,386.269363,3.170379284,1.9236,328.7200869,10.39536628
2014,Kentucky,KY,21,4416992,13.94,South,0,0,0,6.416666667,210.8901261,236.1109099,3.712934051,1.8746,274.2590433,9.74861752
2014,Louisiana,LA,22,4645938,18.98,South,0,0,0,6.25,308.2692881,527.0840894,10.24550909,2.5852,335.0884149,10.01743535
2014,Maine,ME,23,1331217,9.41,Northeast,0,1,0,5.558333333,211.4606409,151.9662084,1.577503893,2.7047,165.1871934,8.557676625
2014,Maryland,MD,24,5960064,9,South,1,1,1,5.733333333,348.0667322,462.2265801,6.073760282,2.1515,356.3048987,9.379695408
2014,Massachusetts,MA,25,6764864,3.11,Northeast,0,1,1,5.741666667,296.177425,416.5789586,1.966041002,2.5422,154.4303034,10.37591185
2014,Michigan,MI,26,9932033,10.97,Midwest,0,0,0,7.233333333,233.3761879,468.292846,5.477227069,2.3192,436.557148,10.25940176
2014,Minnesota,MN,27,5452665,6.64,Midwest,0,1,0,4.266666667,249.400981,254.2793295,1.613889722,2.8071,175.6205452,9.331491985
2014,Mississippi,MS,28,2991892,18.3,South,0,0,0,7.591666667,139.1092994,295.4652106,8.656729588,2.2347,299.3089323,10.40419092
2014,Missouri,MO,29,6059130,15.23,Midwest,0,0,0,6.15,335.1801331,465.5123755,6.6676239,2.4032,526.5277358,9.783788586
2014,Montana,MT,30,1022657,16.09,West,0,0,0,4.666666667,197.6224677,363.6605431,3.715810873,3.083,164.9624459,9.804094263
2014,Nebraska,NE,31,1879955,9.44,Midwest,0,0,0,3.25,NA,308.1456737,2.819216417,2.2978,278.0917628,10.10801242
2014,Nevada,NV,32,2818935,14.83,West,0,0,0,8.158333333,318.3117028,669.0469982,6.030646326,3.3831,450.2764342,8.892586246
2014,New Hampshire,NH,33,1334257,8.58,Northeast,0,0,0,4.325,254.8984191,228.3667989,1.199169275,4.5234,204.0836211,9.808293602
2014,New Jersey,NJ,34,8867277,5.34,Northeast,0,1,1,6.733333333,436.58273,269.7558676,3.969651563,2.3907,210.1321522,8.904346257
2014,New Mexico,NM,35,2090236,15.8,West,0,0,0,6.591666667,228.6823115,642.7025465,4.831990263,2.4141,185.4336065,10.0340836
2014,New York,NY,36,19653431,4.22,Northeast,1,1,1,6.291666667,399.8894646,405.3846883,3.134312782,2.2036,266.4267628,9.919012466
2014,North Carolina,NC,37,9937295,11.76,South,0,0,0,6.108333333,347.3782352,341.7227726,5.011424135,2.0718,375.8366839,9.848768037
2014,North Dakota,ND,38,738736,12.05,Midwest,0,1,0,2.616666667,291.9852288,304.980399,3.113426177,3.4189,179.360421,12.32775654
2014,Ohio,OH,39,11606573,10.29,Midwest,0,0,0,5.8,110.032479,314.3994356,3.997734732,2.0252,397.6281371,9.577951684
2014,Oklahoma,OK,40,3879187,15.61,South,0,0,0,4.333333333,261.7816568,444.2425694,4.640147536,1.9098,493.0414543,10.10085383
2014,Oregon,OR,41,3965447,11.72,West,0,1,0,6.641666667,260.0463453,286.8529071,2.118298391,2.6988,365.4569081,9.206220964
2014,Pennsylvania,PA,42,12792392,10.41,Northeast,1,1,0,5.933333333,230.480742,332.0176555,4.768459253,2.3442,379.4286479,9.689213894
2014,Rhode Island,RI,44,1056511,2.96,Northeast,1,0,1,7.766666667,295.8795507,242.1176874,2.460930364,2.3846,296.5421089,11.16241893
2014,South Carolina,SC,45,4826858,15.43,South,0,0,0,6.275,263.7740741,522.8660135,6.671006274,2.2776,433.9883212,9.993019761
2014,South Dakota,SD,46,849670,10.36,Midwest,0,1,0,3.333333333,342.8389845,366.4952276,2.70693328,2.7472,411.5715513,9.939714696
2014,Tennessee,TN,47,6544617,15.1,South,0,0,0,6.6,408.1063873,633.95612,5.638221457,2.0159,239.8765275,9.580333831
2014,Texas,TX,48,26963092,10.65,South,0,0,0,5.191666667,228.1971222,433.6260841,4.420857964,2.235,518.7795228,10.21343269
2014,Utah,UT,49,2938327,12.43,West,0,0,0,3.633333333,238.8433963,255.6556843,2.24617614,1.3691,180.6129815,11.36676043
2014,Vermont,VT,50,625693,10.21,Northeast,0,0,0,3.991666667,237.9761321,114.7527621,1.598227885,3.0603,247.4056766,10.77806959
2014,Virginia,VA,51,8315430,10.28,South,0,0,0,5.116666667,287.032661,214.7694106,4.209042707,2.1098,342.495818,9.868411633
2014,Washington,WA,53,7057531,9.66,West,1,0,0,5.925,206.3894583,311.8087614,2.522128489,2.2505,243.427907,9.453460162
2014,West Virginia,WV,54,1850569,14.55,South,0,1,0,6.5,NA,334.1134538,4.539144447,1.7775,317.0376246,9.25498881
2014,Wisconsin,WI,55,5753199,8.21,Midwest,0,0,0,5.35,317.8057981,309.7407199,2.763679824,2.978,392.3382452,9.832766092
2014,Wyoming,WY,56,583159,16.36,West,0,0,0,4.341666667,335.4145267,214.8642137,2.74367711,2.7244,362.5083382,9.83054979
2015,Alabama,AL,1,4854803,19.6,South,0,0,0,6.125,314.3484916,495.5504889,7.168159038,2.0106,511.1226964,9.716906066
2015,Alaska,AK,2,738430,23.46,West,0,0,0,6.275,262.1778638,809.826253,7.98992457,2.8376,710.5615969,10.42470624
2015,Arizona,AZ,4,6832810,13.77,West,0,0,0,6.075,335.5720414,438.033547,4.47839176,2.349,522.9620025,9.911787909
2015,Arkansas,AR,5,2979732,16.89,South,0,0,0,4.95,315.2968119,570.6889076,6.34285231,1.8281,529.7120681,9.636177792
2015,California,CA,6,38904296,7.71,West,1,1,1,6.225,304.9277643,448.184437,4.783533417,2.2838,328.5369821,10.07434212
2015,Colorado,CO,8,5454328,12.55,West,1,0,0,3.741666667,329.004783,359.2926571,3.171793115,2.7717,292.8316742,9.545330873
2015,Connecticut,CT,9,3588561,5.31,Northeast,1,1,1,5.616666667,270.191868,234.2721776,3.23249347,2.4077,431.9280068,9.797380741
2015,Delaware,DE,10,942065,12.07,South,1,1,1,4.791666667,347.7467054,525.9721994,6.581286854,3.6554,683.2861851,9.242583283
2015,District of Columbia,DC,11,677014,14.67,South,NA,NA,NA,6.916666667,740.014239,731.8903302,23.92860414,3.8124,NA,11.3477939
2015,Florida,FL,12,20219111,11.96,South,0,0,0,5.525,339.3868306,484.5910386,5.148594318,2.6386,430.2760888,8.732239757
2015,Georgia,GA,13,10183353,14.12,South,0,0,0,6.075,291.6230047,398.8077404,6.108007844,1.9512,432.5589028,9.891980574
2015,Hawaii,HI,15,1422999,3.58,West,0,1,1,3.416666667,264.5820552,272.8744012,1.335208247,2.6098,286.2264836,9.199663585
2015,Idaho,ID,16,1652495,14.85,West,0,0,0,3.866666667,265.7799267,246.2337254,1.936465768,2.1727,405.0239184,9.460836954
2015,Illinois,IL,17,12859585,9.39,Midwest,0,1,0,5.991666667,193.6065588,409.0567464,5.863330737,2.3607,359.576145,9.592327127
2015,Indiana,IN,18,6611442,12.72,Midwest,0,0,0,4.783333333,201.0453998,404.7528512,5.596358555,2.1365,402.1210501,10.11162725
2015,Iowa,IA,19,3122541,7.71,Midwest,0,0,0,3.691666667,262.7347407,301.7734595,2.337839599,2.3604,283.8713727,10.40038962
2015,Kansas,KS,20,2910717,11.33,Midwest,0,0,0,4.15,360.5640809,432.2989834,4.328830319,1.9099,327.513805,10.38328834
2015,Kentucky,KY,21,4429126,15.1,South,0,0,0,5.233333333,229.2325845,244.5855006,4.944542106,1.966,270.0081235,9.634304388
2015,Louisiana,LA,22,4666998,20.37,South,0,0,0,6.291666667,378.423132,556.1605126,10.54210865,2.5889,327.7267314,9.750745397
2015,Maine,ME,23,1329098,9.91,Northeast,0,1,0,4.383333333,217.1397444,153.4875532,1.730496923,2.7811,164.7734027,8.435158124
2015,Maryland,MD,24,5988528,11.89,South,1,1,1,4.991666667,381.546183,481.8546394,8.983843776,2.1427,349.351293,9.206353555
2015,Massachusetts,MA,25,6797484,2.99,Northeast,0,1,1,4.791666667,306.0985506,409.8575296,1.927183646,2.5187,139.6546134,10.31019271
2015,Michigan,MI,26,9934483,11.65,Midwest,0,0,0,5.425,231.2551141,462.1176562,5.888580211,2.2413,429.0912773,10.11099292
2015,Minnesota,MN,27,5484002,7.45,Midwest,0,1,0,3.791666667,254.3398051,271.0611703,2.425236169,2.7297,174.6534739,9.2527187
2015,Mississippi,MS,28,2990231,19.49,South,0,0,0,6.483333333,184.5007961,293.8903382,8.460884795,2.243,335.1246108,10.20622251
2015,Missouri,MO,29,6075411,17.94,Midwest,0,0,0,5.108333333,337.0636159,520.9030303,8.279275262,2.527,531.5689753,9.660488968
2015,Montana,MT,30,1031495,19.37,West,0,0,0,4.291666667,309.3568074,389.1439125,3.683973262,3.0909,163.4520768,9.699216381
2015,Nebraska,NE,31,1892059,8.85,Midwest,0,0,0,2.983333333,NA,304.0602856,3.276853417,2.2789,271.2917515,10.09809774
2015,Nevada,NV,32,2868531,15,West,0,0,0,6.85,319.4666538,738.0781313,6.205266738,3.3468,461.3859847,8.632133436
2015,New Hampshire,NH,33,1337480,8.86,Northeast,0,0,0,3.391666667,261.0132488,235.1437031,1.121512097,4.6948,198.9562461,9.739888502
2015,New Jersey,NJ,34,8870312,5.4,Northeast,0,1,1,5.7,444.1670146,265.3232491,4.092302503,2.3744,196.5094351,8.850490683
2015,New Mexico,NM,35,2090071,18.46,West,0,0,0,6.6,250.2307338,706.8180937,5.597895957,2.099,195.112989,9.864829744
2015,New York,NY,36,19657321,4.16,Northeast,1,1,1,5.233333333,417.040552,401.5145299,3.118431042,2.186,261.9125973,9.683573356
2015,North Carolina,NC,37,10037218,12.47,South,0,0,0,5.658333333,344.4181445,359.6913009,5.150829642,2.1041,367.5121931,9.731194661
2015,North Dakota,ND,38,755537,12.73,Midwest,0,1,0,2.783333333,310.9046943,292.9042522,2.779480025,3.2566,178.0190778,12.09005578
2015,Ohio,OH,39,11622315,11.91,Midwest,0,0,0,4.95,166.7653991,325.5891791,4.49135994,2.0281,397.4251257,9.441510228
2015,Oklahoma,OK,40,3910518,17.98,South,0,0,0,4.291666667,292.5699357,458.3535992,6.137294343,1.8946,508.2446878,9.984806241
2015,Oregon,OR,41,4018542,11.41,West,1,1,0,5.466666667,264.6731078,292.7181052,2.737311194,2.711,364.684505,9.028231542
2015,Pennsylvania,PA,42,12789838,11.31,Northeast,1,1,0,5.391666667,241.4416821,334.5468488,5.199440368,2.3333,377.1822599,9.482303474
2015,Rhode Island,RI,44,1056886,4.67,Northeast,1,0,1,6.025,290.0028953,272.1201719,2.933145107,2.5159,282.1496358,10.98047942
2015,South Carolina,SC,45,4896006,17.14,South,0,0,0,5.9,330.064955,526.1022964,8.312898309,2.2582,417.8303703,9.737327006
2015,South Dakota,SD,46,854663,11.22,Midwest,0,1,0,3.05,346.4523444,425.4308423,3.861171011,2.8004,411.1562101,9.811730376
2015,Tennessee,TN,47,6595354,15.94,South,0,0,0,5.566666667,405.4824047,643.3316544,6.337794757,2.0586,221.7924921,9.410286793
2015,Texas,TX,48,27468531,11.72,South,0,0,0,4.483333333,300.6276528,439.8378639,4.794577475,2.2866,503.1175493,10.08616073
2015,Utah,UT,49,2983626,12.87,West,0,0,0,3.508333333,240.0434907,279.1234558,1.910427111,1.3972,161.9170767,11.2876467
2015,Vermont,VT,50,625810,9.68,Northeast,0,0,0,3.533333333,239.8491555,134.385836,1.597929084,3.071,241.1274988,10.86696438
2015,Virginia,VA,51,8367303,10.87,South,0,0,0,4.366666667,287.6912668,216.103086,4.661000086,2.127,363.6775195,9.740034691
2015,Washington,WA,53,7167287,9.82,West,1,0,0,5.433333333,204.5404349,311.0381934,3.04159719,2.261,240.286178,9.235227203
2015,West Virginia,WV,54,1843332,14.03,South,0,1,0,6.583333333,255.4070564,369.1684406,4.611214909,1.78,321.4288039,9.061046117
2015,Wisconsin,WI,55,5762927,10.33,Midwest,0,0,0,4.425,320.757143,323.3252824,4.16455041,2.9826,397.6104504,9.803469573
2015,Wyoming,WY,56,586389,19.47,West,0,0,0,4.208333333,328.1098383,240.1136447,2.728564144,2.7387,363.7517075,9.598318343
2016,Alabama,AL,1,4866824,21.38,South,0,0,0,5.908333333,214.0615728,551.7150404,8.362743341,2.0076,480.7447321,9.491407981
2016,Alaska,AK,2,742575,23,West,0,0,0,6.6,260.983739,897.9564354,7.002659664,2.9373,589.5700771,10.04874193
2016,Arizona,AZ,4,6944767,15.18,West,0,0,0,5.483333333,320.6731054,498.4184495,5.601339829,2.3222,489.0444849,9.765840205
2016,Arkansas,AR,5,2991815,17.7,South,0,0,0,3.983333333,318.1012195,599.8365541,7.253122269,1.7966,529.2105294,9.476614409
2016,California,CA,6,39149186,7.88,West,1,1,1,5.516666667,304.4533289,467.4375605,4.929859844,2.3411,330.5713687,9.80611874
2016,Colorado,CO,8,5543844,14.3,West,1,0,0,3.133333333,328.7430166,388.196349,3.409186839,2.814,287.2014436,9.425035858
2016,Connecticut,CT,9,3579830,4.57,Northeast,1,1,1,4.866666667,263.5320672,242.1902716,2.206808703,2.4435,405.9410642,9.807439114
2016,Delaware,DE,10,949989,10.96,South,1,1,1,4.525,348.8461445,528.9534931,6.105333851,3.7284,666.7445623,8.96038764
2016,District of Columbia,DC,11,687576,13.24,South,NA,NA,NA,6.233333333,705.6674462,730.8283012,19.77963163,3.8335,NA,10.92116679
2016,Florida,FL,12,20627237,12.57,South,0,0,0,4.916666667,320.6827943,451.4225536,5.386082489,2.688,416.1197159,8.491313717
2016,Georgia,GA,13,10308442,14.93,South,0,0,0,5.466666667,266.3933114,407.6464707,6.615936724,1.9635,440.9977764,9.741600813
2016,Hawaii,HI,15,1428885,4.5,West,0,1,1,2.891666667,264.4719484,269.3708731,2.449462343,2.6394,264.3319791,8.953885619
2016,Idaho,ID,16,1684036,14.56,West,0,0,0,3.675,263.1772717,258.6643041,2.909676515,2.1452,403.8512241,9.389139196
2016,Illinois,IL,17,12821709,11.6,Midwest,0,1,0,5.883333333,263.0460573,457.8640804,8.275027923,2.3152,340.1730612,9.438410761
2016,Indiana,IN,18,6637898,14.89,Midwest,0,0,0,4.366666667,110.6073037,420.28365,6.493019326,2.1669,378.7795474,10.01797626
2016,Iowa,IA,19,3133210,9.24,Midwest,0,0,0,3.575,261.2975192,320.3743126,2.329878942,2.4022,288.8092404,10.28830503
2016,Kansas,KS,20,2912977,13.3,Midwest,0,0,0,4.016666667,318.9177257,436.8726564,4.531446695,1.9185,331.3792042,10.29258181
2016,Kentucky,KY,21,4440306,17.45,South,0,0,0,5.033333333,111.7265342,257.3921707,5.968057156,1.9758,267.2563558,9.476785765
2016,Louisiana,LA,22,4681346,21.2,South,0,0,0,6.066666667,448.2685108,582.1189034,11.85556462,2.5905,321.6809866,9.447931708
