"","State_code","Year","State","X","Population","Mechanism","pol_ubc","pol_vmisd","pol_mayissue","Age.Adjusted.Rate","logy","ur","law.officers","law.officers.pc","vcrime","vcrime.pc","alcc.pc","incarc","incarc.pc","prop18.24","Region"
"832","RI",2003,"Rhode Island",142,1071342,"Firearm",1,0,1,3.12,1.13783300182139,5.575,3140,293.090348366815,3049,284.596328716694,2.4453,3576,333.786969987175,10.5851352789305,"Northeast"
"833","RI",2019,"Rhode Island",958,1058158,"Firearm",1,0,1,4.59,1.52388002407245,3.55,3150,297.687112888623,2331,220.288463537581,2.5797,2587,244.481447950117,10.3412340080482,"Northeast"
"834","RI",2001,"Rhode Island",40,1057142,"Firearm",1,0,1,4.3,1.45861502269952,4.44166666666667,3070,290.405640869439,3239,306.392140317952,2.3591,3364,318.216474229574,10.4044678955145,"Northeast"
"835","RI",2004,"Rhode Island",193,1074579,"Firearm",1,0,1,3.61,1.28370777234479,5.25,3094,287.926713624592,2647,246.329027460987,2.42,3169,294.906191168821,10.7179648960197,"Northeast"
"836","RI",2009,"Rhode Island",448,1053646,"Firearm",1,0,1,5.02,1.61342993370364,11.3916666666667,3191,302.853140428569,2646,251.127987958005,2.4696,3413,323.922835563368,11.4233812874533,"Northeast"
"837","RI",2008,"Rhode Island",397,1055003,"Firearm",1,0,1,3.94,1.37118072330984,7.6,3240,307.108131446072,2625,248.814458347512,2.4559,3739,354.40657514718,11.22366476683,"Northeast"
"838","RI",2017,"Rhode Island",856,1056554,"Firearm",1,0,1,3.86,1.35066718347674,4.50833333333333,3157,298.801575688512,2453,232.169865430447,2.6012,2683,253.938748043167,10.6768857401866,"Northeast"
"839","RI",2002,"Rhode Island",91,1065995,"Firearm",1,0,1,5.14,1.63705307946707,5.10833333333333,3122,292.871917785731,3010,282.365301901041,2.3956,3473,325.798901495786,10.5775355419115,"Northeast"
"840","RI",2016,"Rhode Island",805,1057816,"Firearm",1,0,1,4.02,1.39128190263093,5.24166666666667,3098,292.867568650881,2830,267.532349671398,2.5642,2887,272.920810424497,10.8038646063003,"Northeast"
"841","SC",2007,"South Carolina",347,4444110,"Firearm",0,0,0,13.09,2.57184857992181,6.06666666666667,14999,337.502897093006,34266,771.043020987329,2.4249,23569,530.342408266222,10.1513013854293,"South"
"842","SC",2005,"South Carolina",245,4270150,"Firearm",0,0,0,13.75,2.62103882411258,7.29166666666667,15164,355.116330808051,32276,755.851667974193,2.4221,22442,525.555308361533,10.2258000304439,"South"
"843","SC",2017,"South Carolina",857,5027102,"Firearm",0,0,0,17.57,2.86619290219901,4.2,12696,252.551072168418,25032,497.940960815993,2.1949,19409,386.087252655705,9.30894347802189,"South"
"844","SC",2013,"South Carolina",653,4766469,"Firearm",0,0,0,15.2,2.72129542785223,7.425,15050,315.747359313572,25697,539.120258623312,2.3129,21534,451.780972455711,10.1934476331212,"South"
"845","SC",2014,"South Carolina",704,4826858,"Firearm",0,0,0,15.43,2.73631366637507,6.275,12732,263.774074149271,25238,522.866013460516,2.2776,20948,433.988321181191,9.99301976089727,"South"
"846","SC",2019,"South Carolina",959,5157702,"Firearm",0,0,0,19.77,2.98416563718253,2.78333333333333,15988,309.983011814176,25852,501.230974569682,2.1386,18123,351.377415756087,9.07797558769044,"South"
"847","SC",2020,"South Carolina",1010,5130729,"Firearm",0,0,0,22.38,3.10816770288378,5.98333333333333,16451,320.636697046365,27142,529.008645749951,2.1619,15726,306.506151465026,NA,"South"
"848","SC",2012,"South Carolina",602,4719027,"Firearm",0,0,0,15.17,2.71931979336044,9.03333333333333,15228,322.693640023674,26142,553.970129859397,2.3204,21867,463.379421223909,10.2925919911883,"South"
"849","SC",2009,"South Carolina",449,4589872,"Firearm",0,0,0,13.52,2.60417007061482,11.4083333333333,12881,280.639634395033,30494,664.375825731088,2.3449,23671,515.722442804505,10.2890450975539,"South"
"850","SC",2010,"South Carolina",500,4625358,"Firearm",0,0,0,13.92,2.63332665490627,11.3,14030,303.327872134438,27658,597.964525124326,2.3121,22992,497.085847192801,10.2988599870266,"South"
"851","SC",2018,"South Carolina",908,5091702,"Firearm",0,0,0,17.49,2.86162928903051,3.375,16835,330.636003442464,25052,492.016225615717,2.1642,18559,364.495015615604,9.18465129708845,"South"
"852","SC",2001,"South Carolina",41,4064995,"Firearm",0,0,0,13.73,2.61958321977988,5.28333333333333,12318,303.026202984259,32784,806.495456943981,2.2682,21713,534.145798457317,10.2856461078058,"South"
"853","SC",2006,"South Carolina",296,4357847,"Firearm",0,0,0,13.88,2.63044895507866,6.875,14332,328.877998699817,32960,756.336787409012,2.4507,22917,525.878948939694,10.1143752866955,"South"
"854","SC",2004,"South Carolina",194,4210921,"Firearm",0,0,0,13.5,2.60268968544438,7.44166666666667,14592,346.52751737684,32874,780.684320603497,2.3848,22644,537.744593166198,10.3348649855934,"South"
"855","SC",2002,"South Carolina",92,4107795,"Firearm",0,0,0,13.69,2.61666563930036,6.43333333333333,12128,295.243555240707,33463,814.621956548465,2.2956,22875,556.868100769391,10.2968137407052,"South"
"856","SC",2003,"South Carolina",143,4150297,"Firearm",0,0,0,14.17,2.65112705370259,7.19166666666667,12175,293.352499833144,33152,798.786207348534,2.3483,22898,551.719551636907,10.2733611594544,"South"
"857","SC",2008,"South Carolina",398,4528996,"Firearm",0,0,0,13.17,2.57794151575519,7.29166666666667,15316,338.176496512693,32439,716.251460588616,2.3953,23673,522.698629011816,10.2130803383355,"South"
"858","SC",2021,"South Carolina",1061,5190705,"Firearm",NA,NA,NA,22.42,3.10995341764401,3.98333333333333,14511,279.55740116227,26095,502.72554498859,2.1385,15363,295.971356492037,NA,"South"
"859","SC",2015,"South Carolina",755,4896006,"Firearm",0,0,0,17.14,2.84141491316963,5.9,16160,330.064954985758,25758,526.102296443264,2.2582,20457,417.830370305919,9.73732700618855,"South"
"860","SC",2011,"South Carolina",551,4672655,"Firearm",0,0,0,14.8,2.69462718077007,10.45,15689,335.762002544592,27574,590.114185618241,2.3121,22343,478.164983291084,10.3066271061136,"South"
"861","SC",2016,"South Carolina",806,4963031,"Firearm",0,0,0,17.66,2.87130219517581,4.91666666666667,16565,333.767812451705,26565,535.257587550833,2.2345,20376,410.555565741983,9.49354654971553,"South"
"862","SD",2021,"South Dakota",1062,895376,"Firearm",NA,NA,NA,14.35,2.66374994220563,2.64166666666667,3296,368.113507621379,3484,389.110273225997,2.3256,3293,367.778452851093,NA,"Midwest"
"863","SD",2020,"South Dakota",1011,887099,"Firearm",0,1,0,13.65,2.61373952163097,4.225,3082,347.424582825592,4436,500.056927129892,2.3503,3159,356.104561046738,NA,"Midwest"
"864","SD",2010,"South Dakota",501,814198,"Firearm",0,1,0,9.23,2.22245904851476,4.90833333333333,2411,296.119617095596,2173,266.888398153766,2.691,3388,416.114999054284,10.0211231538682,"Midwest"
"865","SD",2003,"South Dakota",144,763729,"Firearm",0,1,0,9.86,2.28848616861454,3.475,2047,268.027009580623,1319,172.705239685805,2.4142,2994,392.023872342153,10.8842272586218,"Midwest"
"866","SD",2006,"South Dakota",297,783033,"Firearm",0,1,0,9.74,2.27624111765444,3,2070,264.356674622909,2041,260.653127007419,2.4969,3304,421.949011088932,10.7821764855376,"Midwest"
"867","SD",2005,"South Dakota",246,775493,"Firearm",0,1,0,10.2,2.32238772029023,3.55,2267,292.330169324546,1369,176.532863610632,2.5242,3336,430.177964211153,10.9175711450651,"Midwest"
"868","SD",2013,"South Dakota",654,842751,"Firearm",0,1,0,9.98,2.30058309032337,3.7,2652,314.683696607895,3169,376.030405184924,2.8222,3596,426.697802791097,10.0407685476709,"Midwest"
"869","SD",2015,"South Dakota",756,854663,"Firearm",0,1,0,11.22,2.41769790009455,3.05,2961,346.452344374332,3636,425.430842332007,2.8004,3514,411.156210108546,9.81173037560247,"Midwest"
"870","SD",2014,"South Dakota",705,849670,"Firearm",0,1,0,10.36,2.33795223683134,3.33333333333333,2913,342.838984546942,3114,366.495227558935,2.7472,3497,411.571551308155,9.93971469588249,"Midwest"
"871","SD",2009,"South Dakota",450,807067,"Firearm",0,1,0,9.31,2.23108909128898,4.58333333333333,2336,289.443131735036,1747,216.462821550132,2.6494,3377,418.428705423465,10.1343506796833,"Midwest"
"872","SD",2007,"South Dakota",348,791623,"Firearm",0,1,0,6.14,1.81482474215905,2.825,2220,280.43652091968,1895,239.381624839096,2.6056,3255,411.180574591693,10.4145533922082,"Midwest"
"873","SD",2004,"South Dakota",195,770396,"Firearm",0,1,0,9.97,2.29958058397375,3.60833333333333,2234,289.980737179321,1302,169.00399275178,2.4524,3047,395.510880118796,11.0038214113261,"Midwest"
"874","SD",2008,"South Dakota",399,799124,"Firearm",0,1,0,10.5,2.35137525716348,3.08333333333333,2273,284.436457921424,2190,274.050084842903,2.6567,3337,417.58225256656,10.2902678432884,"Midwest"
"875","SD",2011,"South Dakota",552,823740,"Firearm",0,1,0,8.4,2.12823170584927,4.6,2833,343.919197805133,2085,253.113846602083,2.7697,3551,431.082623157793,10.07602185097,"Midwest"
"876","SD",2001,"South Dakota",42,757972,"Firearm",0,1,0,7.1,1.96009478404727,3,1989,262.410748682009,1164,153.567677961719,2.3501,2764,364.657269661676,10.5170111824711,"Midwest"
"877","SD",2012,"South Dakota",603,833859,"Firearm",0,1,0,9.59,2.26072088889535,4.05833333333333,2789,334.469016944112,2678,321.15741390331,2.7623,3581,429.449103505509,10.0991403200227,"Midwest"
"878","SD",2017,"South Dakota",858,873732,"Firearm",0,1,0,11.78,2.46640317822344,3.05,2969,339.806714186959,3726,426.446553405392,2.8498,3856,441.325257630486,9.58988071506803,"Midwest"
"879","SD",2019,"South Dakota",960,887127,"Firearm",0,1,0,12.99,2.56417983068251,2.78333333333333,2980,335.915827158907,3507,395.321075787345,2.3507,3730,420.458401108297,9.31387122043635,"Midwest"
"880","SD",2016,"South Dakota",807,863693,"Firearm",0,1,0,13.52,2.60417007061482,3.01666666666667,2985,345.608914278569,3994,462.432832036383,2.8764,3736,432.561106782155,9.73052018781084,"Midwest"
"881","SD",2018,"South Dakota",909,879386,"Firearm",0,1,0,13.55,2.60638654732571,2.79166666666667,3008,342.056844207208,3471,394.707216171283,2.3855,3809,433.14312486212,9.46331959330737,"Midwest"
"882","SD",2002,"South Dakota",93,760020,"Firearm",0,1,0,7.91,2.06812778177956,3.23333333333333,2016,265.256177469014,1339,176.179574221731,2.3357,2911,383.016236414831,10.6856398515829,"Midwest"
"883","TN",2010,"Tennessee",502,6346281,"Firearm",0,0,0,14.42,2.6686161318568,9.825,25669,404.47310795094,38550,607.442374518241,1.8773,14917,235.051048007487,9.55476451113093,"South"
"884","TN",2015,"Tennessee",757,6595354,"Firearm",0,0,0,15.94,2.76883167336207,5.56666666666667,26743,405.482404735212,42430,643.33165437367,2.0586,14628,221.792492108839,9.41028679278489,"South"
"885","TN",2007,"Tennessee",349,6175727,"Firearm",0,0,0,14.74,2.69056488676119,4.63333333333333,30044,486.485234855751,46077,746.098394569579,1.8972,14147,229.074245024108,9.46061896842266,"South"
"886","TN",2013,"Tennessee",655,6496943,"Firearm",0,0,0,15.4,2.73436750941958,7.725,26564,408.869217415021,39632,610.009969304025,1.9957,15655,240.959478942635,9.68681959983616,"South"
"887","TN",2003,"Tennessee",145,5847812,"Firearm",0,0,0,14.11,2.64688376586472,5.50833333333333,23706,405.382389173934,40013,684.238822999098,1.9643,14092,240.979019161355,9.74437960727876,"South"
"888","TN",2014,"Tennessee",706,6544617,"Firearm",0,0,0,15.1,2.71469474382088,6.6,26709,408.106387279806,41490,633.956119968518,2.0159,15699,239.876527534002,9.58033383053903,"South"
"889","TN",2020,"Tennessee",1012,6920119,"Firearm",0,0,0,21.17,3.05258508514677,7.53333333333333,28127,406.452547998091,45665,659.887496154329,2.2969,10442,150.893358914782,NA,"South"
"890","TN",2012,"Tennessee",604,6455752,"Firearm",0,0,0,14.93,2.7033726115511,7.95833333333333,26268,406.892953756588,40813,632.195908393011,1.9997,14652,226.960391291363,9.70226055633355,"South"
"891","TN",2009,"Tennessee",451,6306019,"Firearm",0,0,0,15.06,2.71204222237175,10.1166666666667,25407,402.900784155582,41465,657.546385445398,1.8254,14824,235.076995486376,9.53933059827444,"South"
"892","TN",2008,"Tennessee",400,6247411,"Firearm",0,0,0,15.46,2.73825604315928,6.51666666666667,25067,401.238208915661,44501,712.311067736699,1.8668,14224,227.67831346457,9.43097868861197,"South"
"893","TN",2018,"Tennessee",910,6778180,"Firearm",0,0,0,17.8,2.87919845729804,3.5,27737,409.21014195551,42179,622.276186232883,2.14,11937,176.10922105934,9.07042926585929,"South"
"894","TN",2001,"Tennessee",43,5750789,"Firearm",0,0,0,14.47,2.67207754064339,4.51666666666667,22994,399.840787064175,42353,736.47285615939,1.8104,13788,239.758405324904,9.79462122501799,"South"
"895","TN",2017,"Tennessee",859,6714748,"Firearm",0,0,0,18.45,2.91506437048654,3.75,26765,398.600215525586,43402,646.368262814926,2.1103,14391,214.319286442321,9.1208575484226,"South"
"896","TN",2005,"Tennessee",247,5991057,"Firearm",0,0,0,16.03,2.77446196662146,5.525,24188,403.73510050063,44673,745.661408329115,1.923,14108,235.484322716342,9.6419045921279,"South"
"897","TN",2021,"Tennessee",1063,6975218,"Firearm",NA,NA,NA,22.75,3.12456514539696,4.49166666666667,27601,395.700894222948,46104,660.96858908209,2.4192,10305,147.737318030777,NA,"South"
"898","TN",2019,"Tennessee",961,6830325,"Firearm",0,0,0,18.34,2.90908446682832,3.34166666666667,28200,412.864687990689,40393,591.377423475457,2.1871,11711,171.455970250318,8.967995250963,"South"
"899","TN",2006,"Tennessee",298,6088766,"Firearm",0,0,0,15.31,2.72850620966959,5.275,24121,396.155805626296,45624,749.314393097058,1.8907,14186,232.986454069675,9.40927931866654,"South"
"900","TN",2004,"Tennessee",196,5910809,"Firearm",0,0,0,14.54,2.67690347210537,5.35,24189,409.233321530099,40756,689.516443518984,1.9294,14226,240.677714336565,9.73761798088891,"South"
"901","TN",2016,"Tennessee",808,6651277,"Firearm",0,0,0,16.99,2.83262493568384,4.75833333333333,26246,394.600916485661,44020,661.827796376545,2.1396,14106,212.079575095128,9.23263732675696,"South"
"902","TN",2002,"Tennessee",94,5795918,"Firearm",0,0,0,15.4,2.73436750941958,5.125,23962,413.428899442677,41142,709.844411187322,1.8582,14097,243.22290273948,9.79554921239396,"South"
"903","TN",2011,"Tennessee",553,6400298,"Firearm",0,0,0,14.39,2.66653352089928,9.10833333333333,25784,402.856242006232,38515,601.768855137683,2.0355,14684,229.426817313819,9.61531519663663,"South"
"904","TX",2020,"Texas",1013,29217653,"Firearm",0,0,0,14.28,2.65885995691144,7.725,97865,334.951612985478,129153,442.037558595141,2.4282,115235,394.401973354944,NA,"South"
"905","TX",2005,"Texas",248,22778123,"Firearm",0,0,0,11.09,2.40604380136228,5.45833333333333,80720,354.375116861034,119684,525.433987690733,2.2032,139564,612.710713696647,10.6871360735035,"South"
"906","TX",2010,"Texas",503,25146072,"Firearm",0,0,0,10.93,2.39151130218845,8.19166666666667,89897,357.499175219096,111982,445.326013541996,2.2292,141087,561.069736855919,10.2341889228856,"South"
"907","TX",2018,"Texas",911,28624564,"Firearm",0,0,0,12.26,2.50634193050807,3.9,70294,245.572299371966,116870,408.285694762023,2.2636,137286,479.60905186189,9.74298977116153,"South"
"908","TX",2006,"Texas",299,23359580,"Firearm",0,0,0,10.47,2.34851402488245,5,81462,348.730585053327,120216,514.63254048232,2.2354,139883,598.824978873764,10.5474884394326,"South"
"909","TX",2001,"Texas",44,21319622,"Firearm",0,0,0,11.22,2.41769790009455,4.95833333333333,75359,353.472495900725,120823,566.722055391038,2.2088,132149,619.846824676347,10.7090031896438,"South"
"910","TX",2004,"Texas",197,22394023,"Firearm",0,0,0,10.67,2.36743606531366,6.01666666666667,79415,354.625874948865,120190,536.705709376113,2.2079,140014,625.229330165464,10.8091118777542,"South"
"911","TX",2021,"Texas",1064,29527941,"Firearm",NA,NA,NA,15.59,2.74662968306969,5.65,96272,326.0369559801,131822,446.431398653905,2.4746,113684,385.004833218815,NA,"South"
"912","TX",2014,"Texas",707,26963092,"Firearm",0,0,0,10.65,2.36555989215543,5.19166666666667,61529,228.197122199487,116919,433.626084130114,2.235,139879,518.779522763932,10.213432685318,"South"
"913","TX",2013,"Texas",656,26479646,"Firearm",0,0,0,10.57,2.35801979988215,6.3,78457,296.291725350105,115227,435.153098345801,2.2523,140839,531.87644578028,10.262649929574,"South"
"914","TX",2007,"Texas",350,23831983,"Firearm",0,0,0,10.89,2.38784493694487,4.36666666666667,84403,354.158527219493,120595,506.021676836544,2.2378,139705,586.208038164512,10.3941749203161,"South"
"915","TX",2015,"Texas",758,27468531,"Firearm",0,0,0,11.72,2.46129678414887,4.48333333333333,82578,300.627652785655,120817,439.837863917805,2.2866,138199,503.117549314887,10.0861607271569,"South"
"916","TX",2003,"Texas",146,22030931,"Firearm",0,0,0,11.21,2.41680623708407,6.73333333333333,76146,345.632238601265,120824,548.428933847598,2.1905,136486,619.519892282355,10.8345398567133,"South"
"917","TX",2011,"Texas",554,25645504,"Firearm",0,0,0,10.27,2.32922702394047,8.01666666666667,89839,350.310916096638,103604,403.985041588576,2.2672,141353,551.180433030289,10.2438080189026,"South"
"918","TX",2009,"Texas",452,24801761,"Firearm",0,0,0,10.98,2.39607543608138,7.54166666666667,89867,362.341206336115,120354,485.263929444365,2.2642,139335,561.794785458984,10.2757219537758,"South"
"919","TX",2012,"Texas",605,26084120,"Firearm",0,0,0,10.63,2.36368019235386,6.70833333333333,72877,279.392212579915,105327,403.797406237972,2.2786,136578,523.605933418494,10.2831564868015,"South"
"920","TX",2017,"Texas",860,28291024,"Firearm",0,0,0,12.36,2.51446545202954,4.34166666666667,71236,251.797177790383,122579,433.278767145367,2.3417,137926,487.525654780117,9.80037549028066,"South"
"921","TX",2019,"Texas",962,28986794,"Firearm",0,0,0,12.65,2.53765721517353,3.525,86760,299.308712788313,120831,416.848444846988,2.2793,133496,460.540755214254,9.70241255990808,"South"
"922","TX",2016,"Texas",809,27914064,"Firearm",0,0,0,12.06,2.48989419129904,4.65,83600,299.490608031851,129491,463.891606754215,2.3365,137584,492.88416047194,9.92736009824316,"South"
"923","TX",2008,"Texas",401,24309039,"Firearm",0,0,0,10.83,2.3823200610129,4.86666666666667,87479,359.86202498585,122215,502.755374245769,2.2835,139196,572.610048467979,10.331663049288,"South"
"924","TX",2002,"Texas",95,21690325,"Firearm",0,0,0,10.83,2.3823200610129,6.35833333333333,77464,357.136188600217,124716,574.984468881863,2.2082,135673,625.500078952252,10.7899305335443,"South"
"925","UT",2005,"Utah",249,2457719,"Firearm",0,0,0,9.91,2.2935443483419,4.04166666666667,7283,296.331679903195,5556,226.063272489654,1.2713,5058,205.80058175894,13.2938305803064,"West"
"926","UT",2010,"Utah",504,2763891,"Firearm",0,0,0,12.16,2.49815187653802,7.93333333333333,6987,252.795786809248,5872,212.454109080278,1.3491,5442,196.896332018882,11.473077815555,"West"
"927","UT",2009,"Utah",453,2723421,"Firearm",0,0,0,10.46,2.34755845863678,7.25833333333333,7830,287.506044787053,5959,218.805685936915,1.3587,5244,192.551941106425,11.7269419601303,"West"
"928","UT",2004,"Utah",198,2401580,"Firearm",0,0,0,10.13,2.31550131826059,5.00833333333333,7062,294.056412861533,5601,233.221462537163,1.299,4720,196.537279624247,13.6962749523231,"West"
"929","UT",2003,"Utah",147,2360137,"Firearm",0,0,0,10.51,2.35232718488886,5.56666666666667,7048,298.626732261729,5829,246.977188188652,1.295,4623,195.878459597896,14.1253240807631,"West"
"930","UT",2006,"Utah",300,2525507,"Firearm",0,0,0,9.75,2.27726728500976,2.86666666666667,7502,297.049265751392,5720,226.489176232733,1.325,5031,199.207525459244,12.7660703375599,"West"
"931","UT",2011,"Utah",555,2814797,"Firearm",0,0,0,12.09,2.4923786646267,7.05833333333333,6965,247.442355523329,5497,195.289393871032,1.3582,5294,188.077506122111,11.4317378154509,"West"
"932","UT",2007,"Utah",351,2597746,"Firearm",0,0,0,10.63,2.36368019235386,2.55833333333333,7793,299.99083821128,6288,242.055997776534,1.3785,5165,198.826213186355,12.3190258015988,"West"
"933","UT",2020,"Utah",1014,3281684,"Firearm",0,0,0,13.49,2.60194867021966,4.85,8004,243.899168841363,8369,255.021507250546,1.3488,4063,123.808386182216,NA,"West"
"934","UT",2008,"Utah",402,2663029,"Firearm",0,0,0,9.68,2.27006190128849,3.34166666666667,7719,289.857902411127,6124,229.963699231214,1.407,5132,192.712884463519,12.0004701413315,"West"
"935","UT",2015,"Utah",759,2983626,"Firearm",0,0,0,12.87,2.55489902160804,3.50833333333333,7162,240.043490705605,8328,279.123455821876,1.3972,4831,161.91707673817,11.2876467007732,"West"
"936","UT",2001,"Utah",45,2283715,"Firearm",0,0,0,10.99,2.39698576841553,4.36666666666667,6835,299.29303787907,5247,229.757215764664,1.2952,4145,181.502507974944,14.3850261525628,"West"
"937","UT",2014,"Utah",708,2938327,"Firearm",0,0,0,12.43,2.52011290552262,3.63333333333333,7018,238.843396259164,7512,255.655684340102,1.3691,5307,180.612981468707,11.3667604283323,"West"
"938","UT",2016,"Utah",810,3044241,"Firearm",0,0,0,12.95,2.56109578814555,3.35,7188,236.117968321168,8478,278.493062802846,1.3439,4500,147.820097029112,11.1927276265768,"West"
"939","UT",2013,"Utah",657,2898773,"Firearm",0,0,0,12.6,2.53369681395743,4.20833333333333,4776,164.759365428062,7519,259.385609014573,1.3657,5382,185.664762297703,11.4840697947295,"West"
"940","UT",2021,"Utah",1065,3337975,"Firearm",NA,NA,NA,13.95,2.63547950826737,2.75833333333333,7642,228.941199379864,8559,256.412944974124,1.3024,4011,120.162673477183,NA,"West"
"941","UT",2012,"Utah",606,2854146,"Firearm",0,0,0,12.4,2.51769647261099,4.775,7042,246.72879383185,5887,206.261347527422,1.3747,5309,186.010106000184,11.4667367591011,"West"
"942","UT",2019,"Utah",963,3203383,"Firearm",0,0,0,12.81,2.55022611590864,2.54166666666667,7614,237.686221098133,7511,234.470870326776,1.3304,5102,159.269122674373,11.2939408438913,"West"
"943","UT",2002,"Utah",96,2324815,"Firearm",0,0,0,9.6,2.26176309847379,5.66666666666667,6872,295.593412809191,5441,234.040127924157,1.3018,4285,184.31574125253,14.3548626449847,"West"
"944","UT",2017,"Utah",861,3103540,"Firearm",0,0,0,14.03,2.64119789411437,3.16666666666667,7195,231.832036964241,7441,239.758469360794,1.36,4960,159.81749872726,11.177952443082,"West"
"945","UT",2018,"Utah",912,3155153,"Firearm",0,0,0,13.16,2.57718192589717,2.91666666666667,7235,229.307421858781,7488,237.32605043242,1.3494,5202,164.873145612907,11.2315961376861,"West"
"946","VA",2014,"Virginia",709,8315430,"Firearm",0,0,0,10.28,2.33020026002702,5.11666666666667,23868,287.032660968825,17859,214.769410601737,2.1098,28480,342.495818015424,9.86841163264125,"South"
"947","VA",2010,"Virginia",505,8001046,"Firearm",0,0,0,10.69,2.36930872503695,7.29166666666667,23390,292.336776966412,16808,210.072533016308,2.1249,30351,379.33790156937,10.0182596580455,"South"
"948","VA",2020,"Virginia",1015,8632044,"Firearm",1,0,0,13.36,2.5922651681085,6.50833333333333,25189,291.808058438998,17401,201.586090154313,2.2642,22881,265.070474617599,NA,"South"
"949","VA",2007,"Virginia",352,7751000,"Firearm",0,0,0,10.4,2.34180580614733,3.28333333333333,23306,300.683782737711,20620,266.030189652948,2.1046,31442,405.650883756935,10.1546381112115,"South"
"950","VA",2005,"Virginia",250,7577105,"Firearm",0,0,0,11.48,2.44060639089142,3.825,22316,294.518816883229,20976,276.833962311463,2.0496,29153,384.751168157232,10.1344510865297,"South"
"951","VA",2021,"Virginia",1066,8642274,"Firearm",NA,NA,NA,14.24,2.65605490598383,3.88333333333333,24216,280.204029633867,18953,219.305705882503,2.265,23271,269.269407565648,NA,"South"
"952","VA",2019,"Virginia",964,8556642,"Firearm",0,0,0,11.62,2.45272775142377,2.75833333333333,24385,284.983291342562,17469,204.157191571179,2.1558,27801,324.905494468508,9.35147587393338,"South"
"953","VA",2006,"Virginia",301,7673725,"Firearm",0,0,0,10.37,2.33891702224144,3.34166666666667,22872,298.056028851698,21280,277.309911418509,2.081,29274,381.483568931647,10.1843628746143,"South"
"954","VA",2004,"Virginia",199,7475575,"Firearm",0,0,0,10.81,2.38047163165112,4.08333333333333,22105,295.69631767456,20218,270.454112225481,2.039,29504,394.671981753912,10.0831039752795,"South"
"955","VA",2009,"Virginia",454,7925937,"Firearm",0,0,0,10.28,2.33020026002702,6.83333333333333,23395,295.170148337036,17825,224.894545591266,2.1056,29420,371.186397267604,10.0919424416318,"South"
"956","VA",2003,"Virginia",148,7366977,"Firearm",0,0,0,10.86,2.38508631450579,4.34166666666667,21806,295.996580415549,20074,272.486258610554,2.021,29353,398.440228603944,9.98123110741353,"South"
"957","VA",2008,"Virginia",403,7833496,"Firearm",0,0,0,10.18,2.32042501112238,4.275,23748,303.159662046167,19661,250.986277391346,2.1191,31050,396.374747622262,10.117960103637,"South"
"958","VA",2012,"Virginia",607,8187456,"Firearm",0,0,0,10.05,2.30757263450508,5.95,23625,288.551169007809,15354,187.530778791361,2.1256,28149,343.806427784162,9.9786440694532,"South"
"959","VA",2017,"Virginia",862,8471011,"Firearm",0,0,0,11.86,2.47317139356958,3.66666666666667,24025,283.614317110437,17341,204.709921873552,2.1249,29836,352.212976703725,9.52389335632752,"South"
"960","VA",2015,"Virginia",760,8367303,"Firearm",0,0,0,10.87,2.38600670113312,4.36666666666667,24072,287.691266827555,18082,216.103086024254,2.127,30430,363.677519506584,9.74003469106203,"South"
"961","VA",2002,"Virginia",97,7286873,"Firearm",0,0,0,11.01,2.39880395073459,4.35833333333333,21540,295.600046823926,20868,286.377984081787,1.9994,29368,403.026099123726,9.8705027520035,"South"
"962","VA",2001,"Virginia",46,7198362,"Firearm",0,0,0,10.62,2.36273901581379,3.28333333333333,21074,292.76104758277,20575,285.828914967044,1.9729,29906,415.455627266314,9.81928944390404,"South"
"963","VA",2011,"Virginia",556,8102437,"Firearm",0,0,0,10.39,2.34084380511114,6.54166666666667,23510,290.159614940542,15710,193.892282038108,2.1209,28962,357.448012246192,10.0070668935479,"South"
"964","VA",2016,"Virginia",811,8417651,"Firearm",0,0,0,11.99,2.48407296903942,4,23829,283.083724901401,20045,238.130566353963,2.1414,29882,354.992146859023,9.6205208352903,"South"
"965","VA",2018,"Virginia",913,8510920,"Firearm",0,0,0,11.77,2.46555392127219,3.00833333333333,24272,285.186560324853,16940,199.038411828568,2.137,29577,347.518247146019,9.43679579771813,"South"
"966","VA",2013,"Virginia",658,8255861,"Firearm",0,0,0,10.11,2.31352503303238,5.55,23766,287.868218711531,17511,212.103861729261,2.1,28431,344.373530513656,9.93722210447908,"South"
"967","VT",2020,"Vermont",1016,642495,"Firearm",1,0,0,11.05,2.40243042796376,5.71666666666667,1641,255.410547942007,1067,166.071331294407,3.1249,1091,169.806768924272,NA,"Northeast"
"968","VT",2006,"Vermont",302,622892,"Firearm",0,0,0,8.14,2.09679018001445,3.71666666666667,1567,251.568490203759,891,143.04245358746,2.7305,1691,271.475633015033,10.5260623029353,"Northeast"
"969","VT",2005,"Vermont",251,621215,"Firearm",0,0,0,6.79,1.9154509415706,3.45,1562,251.442737216584,774,124.594544561867,2.6851,1621,260.94025417931,10.4488784076366,"Northeast"
"970","VT",2021,"Vermont",1067,645570,"Firearm",NA,NA,NA,12.01,2.48573963609189,3.7,1383,214.229285747479,1246,193.007729603296,3.1252,1150,178.137150115402,NA,"Northeast"
"971","VT",2014,"Vermont",710,625693,"Firearm",0,0,0,10.21,2.32336763217657,3.99166666666667,1489,237.976132064767,718,114.752762137342,3.0603,1548,247.405676585802,10.7780695889727,"Northeast"
